Date,Commodity,Price
7/1/99,Other Raw Mat.,40.33
8/1/99,Other Raw Mat.,39.21
9/1/99,Other Raw Mat.,38.77
10/1/99,Other Raw Mat.,38.94
11/1/99,Other Raw Mat.,40.06
12/1/99,Other Raw Mat.,39.28
1/1/00,Other Raw Mat.,39.63
2/1/00,Other Raw Mat.,41.96
3/1/00,Other Raw Mat.,42.41
4/1/00,Other Raw Mat.,43.13
5/1/00,Other Raw Mat.,42.94
6/1/00,Other Raw Mat.,42.37
7/1/00,Other Raw Mat.,41.6
8/1/00,Other Raw Mat.,42.59
9/1/00,Other Raw Mat.,42.52
10/1/00,Other Raw Mat.,42.63
11/1/00,Other Raw Mat.,42.84
12/1/00,Other Raw Mat.,42.72
1/1/01,Other Raw Mat.,42.31
2/1/01,Other Raw Mat.,41.77
3/1/01,Other Raw Mat.,40.39
4/1/01,Other Raw Mat.,39.63
5/1/01,Other Raw Mat.,39.91
6/1/01,Other Raw Mat.,39.41
7/1/01,Other Raw Mat.,38.84
8/1/01,Other Raw Mat.,37.96
9/1/01,Other Raw Mat.,37.4
10/1/01,Other Raw Mat.,35.52
11/1/01,Other Raw Mat.,35.23
12/1/01,Other Raw Mat.,35.45
1/1/02,Other Raw Mat.,36.37
2/1/02,Other Raw Mat.,36.59
3/1/02,Other Raw Mat.,36.81
4/1/02,Other Raw Mat.,36.55
5/1/02,Other Raw Mat.,36.79
6/1/02,Other Raw Mat.,39.44
7/1/02,Other Raw Mat.,40.03
8/1/02,Other Raw Mat.,40.79
9/1/02,Other Raw Mat.,40.7
10/1/02,Other Raw Mat.,40.14
11/1/02,Other Raw Mat.,41.04
12/1/02,Other Raw Mat.,41.97
1/1/03,Other Raw Mat.,42.65
2/1/03,Other Raw Mat.,44.1
3/1/03,Other Raw Mat.,45.77
4/1/03,Other Raw Mat.,44.54
5/1/03,Other Raw Mat.,43.68
6/1/03,Other Raw Mat.,44.18
7/1/03,Other Raw Mat.,44.54
8/1/03,Other Raw Mat.,45.54
9/1/03,Other Raw Mat.,47.26
10/1/03,Other Raw Mat.,51.65
11/1/03,Other Raw Mat.,52.18
12/1/03,Other Raw Mat.,51.31
1/1/04,Other Raw Mat.,52.26
2/1/04,Other Raw Mat.,52.3
3/1/04,Other Raw Mat.,52.49
4/1/04,Other Raw Mat.,52.32
5/1/04,Other Raw Mat.,52.19
6/1/04,Other Raw Mat.,51.15
7/1/04,Other Raw Mat.,47.95
8/1/04,Other Raw Mat.,46.69
9/1/04,Other Raw Mat.,46.99
10/1/04,Other Raw Mat.,46.58
11/1/04,Other Raw Mat.,45.33
12/1/04,Other Raw Mat.,44.59
1/1/05,Other Raw Mat.,45.15
2/1/05,Other Raw Mat.,46.65
3/1/05,Other Raw Mat.,48.59
4/1/05,Other Raw Mat.,48.78
5/1/05,Other Raw Mat.,49.12
6/1/05,Other Raw Mat.,50.11
7/1/05,Other Raw Mat.,53.18
8/1/05,Other Raw Mat.,51.45
9/1/05,Other Raw Mat.,53.01
10/1/05,Other Raw Mat.,53.92
11/1/05,Other Raw Mat.,52.87
12/1/05,Other Raw Mat.,54.45
1/1/06,Other Raw Mat.,57.15
2/1/06,Other Raw Mat.,59.65
3/1/06,Other Raw Mat.,58.88
4/1/06,Other Raw Mat.,59.46
5/1/06,Other Raw Mat.,62.92
6/1/06,Other Raw Mat.,66.54
7/1/06,Other Raw Mat.,64.46
8/1/06,Other Raw Mat.,62.15
9/1/06,Other Raw Mat.,57.76
10/1/06,Other Raw Mat.,57.69
11/1/06,Other Raw Mat.,55.25
12/1/06,Other Raw Mat.,56.58
1/1/07,Other Raw Mat.,61.08
2/1/07,Other Raw Mat.,63.94
3/1/07,Other Raw Mat.,64.27
4/1/07,Other Raw Mat.,65.45
5/1/07,Other Raw Mat.,65.96
6/1/07,Other Raw Mat.,65.52
7/1/07,Other Raw Mat.,64.93
8/1/07,Other Raw Mat.,64.73
9/1/07,Other Raw Mat.,65.7
10/1/07,Other Raw Mat.,67.9
11/1/07,Other Raw Mat.,70.46
12/1/07,Other Raw Mat.,70.92
1/1/08,Other Raw Mat.,73.7
2/1/08,Other Raw Mat.,75.92
3/1/08,Other Raw Mat.,76.91
4/1/08,Other Raw Mat.,76.73
5/1/08,Other Raw Mat.,79.64
6/1/08,Other Raw Mat.,83.09
7/1/08,Other Raw Mat.,83.4
8/1/08,Other Raw Mat.,80.47
9/1/08,Other Raw Mat.,78.49
10/1/08,Other Raw Mat.,64.47
11/1/08,Other Raw Mat.,58.92
12/1/08,Other Raw Mat.,53.55
1/1/09,Other Raw Mat.,58.07
2/1/09,Other Raw Mat.,58.94
3/1/09,Other Raw Mat.,58.34
4/1/09,Other Raw Mat.,61.99
5/1/09,Other Raw Mat.,64.34
6/1/09,Other Raw Mat.,64.09
7/1/09,Other Raw Mat.,65.81
8/1/09,Other Raw Mat.,69.86
9/1/09,Other Raw Mat.,71.44
10/1/09,Other Raw Mat.,74.59
11/1/09,Other Raw Mat.,78.85
12/1/09,Other Raw Mat.,83.38
1/1/10,Other Raw Mat.,87.46
2/1/10,Other Raw Mat.,88.04
3/1/10,Other Raw Mat.,90.9
4/1/10,Other Raw Mat.,99.05
5/1/10,Other Raw Mat.,96.37
6/1/10,Other Raw Mat.,96.4
7/1/10,Other Raw Mat.,90.85
8/1/10,Other Raw Mat.,92.65
9/1/10,Other Raw Mat.,98.9
10/1/10,Other Raw Mat.,109.1
11/1/10,Other Raw Mat.,120.84
12/1/10,Other Raw Mat.,129.44
1/1/11,Other Raw Mat.,142.03
2/1/11,Other Raw Mat.,159.29
3/1/11,Other Raw Mat.,153.94
4/1/11,Other Raw Mat.,156.84
5/1/11,Other Raw Mat.,134.09
6/1/11,Other Raw Mat.,126.39
7/1/11,Other Raw Mat.,118.99
8/1/11,Other Raw Mat.,117.13
9/1/11,Other Raw Mat.,116.36
10/1/11,Other Raw Mat.,108.53
11/1/11,Other Raw Mat.,97.91
12/1/11,Other Raw Mat.,95.32
1/1/12,Other Raw Mat.,99.6
2/1/12,Other Raw Mat.,104.34
3/1/12,Other Raw Mat.,102.85
4/1/12,Other Raw Mat.,101.71
5/1/12,Other Raw Mat.,97.51
6/1/12,Other Raw Mat.,88.76
7/1/12,Other Raw Mat.,87.04
8/1/12,Other Raw Mat.,83.61
9/1/12,Other Raw Mat.,86.57
10/1/12,Other Raw Mat.,88.38
11/1/12,Other Raw Mat.,85.48
12/1/12,Other Raw Mat.,88.29
1/1/13,Other Raw Mat.,91.78
2/1/13,Other Raw Mat.,91.1
3/1/13,Other Raw Mat.,89.48
4/1/13,Other Raw Mat.,87.48
5/1/13,Other Raw Mat.,89.6
6/1/13,Other Raw Mat.,87.78
7/1/13,Other Raw Mat.,85.46
8/1/13,Other Raw Mat.,85.83
9/1/13,Other Raw Mat.,86.31
10/1/13,Other Raw Mat.,85.21
11/1/13,Other Raw Mat.,85.37
12/1/13,Other Raw Mat.,85.5
1/1/14,Other Raw Mat.,84.18
2/1/14,Other Raw Mat.,83.48
3/1/14,Other Raw Mat.,85.91
4/1/14,Other Raw Mat.,83.61
5/1/14,Other Raw Mat.,81.75
6/1/14,Other Raw Mat.,80.75
7/1/14,Other Raw Mat.,78.51
8/1/14,Other Raw Mat.,73.92
9/1/14,Other Raw Mat.,71.38
10/1/14,Other Raw Mat.,70.31
11/1/14,Other Raw Mat.,69.54
12/1/14,Other Raw Mat.,69.39
1/1/15,Other Raw Mat.,69.85
2/1/15,Other Raw Mat.,72.32
3/1/15,Other Raw Mat.,71.61
4/1/15,Other Raw Mat.,71.78
5/1/15,Other Raw Mat.,74.03
6/1/15,Other Raw Mat.,73.25
7/1/15,Other Raw Mat.,70.48
8/1/15,Other Raw Mat.,68.19
9/1/15,Other Raw Mat.,65.9
10/1/15,Other Raw Mat.,65.53
11/1/15,Other Raw Mat.,64.12
12/1/15,Other Raw Mat.,64.62
1/1/16,Other Raw Mat.,63.43
2/1/16,Other Raw Mat.,62.96
3/1/16,Other Raw Mat.,64.42
4/1/16,Other Raw Mat.,68.9
5/1/16,Other Raw Mat.,68.5
6/1/16,Other Raw Mat.,68.55
7/1/16,Other Raw Mat.,71.78
8/1/16,Other Raw Mat.,71.28
9/1/16,Other Raw Mat.,71.42
10/1/16,Other Raw Mat.,72.32
11/1/16,Other Raw Mat.,74.96
12/1/16,Other Raw Mat.,79.86
1/1/17,Other Raw Mat.,84.73
2/1/17,Other Raw Mat.,87.09
3/1/17,Other Raw Mat.,82.86
4/1/17,Other Raw Mat.,80.1
5/1/17,Other Raw Mat.,78.21
6/1/17,Other Raw Mat.,72.03
7/1/17,Other Raw Mat.,72.24
8/1/17,Other Raw Mat.,71.67
9/1/17,Other Raw Mat.,72
10/1/17,Other Raw Mat.,69.48
11/1/17,Other Raw Mat.,69.58
12/1/17,Other Raw Mat.,72.07
1/1/18,Other Raw Mat.,74.44
2/1/18,Other Raw Mat.,73.61
3/1/18,Other Raw Mat.,75.76
4/1/18,Other Raw Mat.,76.12
5/1/18,Other Raw Mat.,76.62
6/1/18,Other Raw Mat.,75.83
7/1/18,Other Raw Mat.,74.22
8/1/18,Other Raw Mat.,74.31
9/1/18,Other Raw Mat.,72.84
10/1/18,Other Raw Mat.,71.56
11/1/18,Other Raw Mat.,70.63
12/1/18,Other Raw Mat.,71.4
1/1/19,Other Raw Mat.,71.74
2/1/19,Other Raw Mat.,72.08
3/1/19,Other Raw Mat.,73.27
4/1/19,Other Raw Mat.,73.62
5/1/19,Other Raw Mat.,72.44
6/1/19,Other Raw Mat.,73.58
7/1/19,Other Raw Mat.,69.35
8/1/19,Other Raw Mat.,65.94
9/1/19,Other Raw Mat.,66.19
10/1/19,Other Raw Mat.,65.34
11/1/19,Other Raw Mat.,66.13
12/1/19,Other Raw Mat.,67.81
1/1/20,Other Raw Mat.,69.6
2/1/20,Other Raw Mat.,68.22
3/1/20,Other Raw Mat.,64.38
4/1/20,Other Raw Mat.,60.91
5/1/20,Other Raw Mat.,61.9
6/1/20,Other Raw Mat.,63.16
7/1/20,Other Raw Mat.,64.27
8/1/20,Other Raw Mat.,67.21
9/1/20,Other Raw Mat.,68.51
10/1/20,Other Raw Mat.,73.83
11/1/20,Other Raw Mat.,75.84
12/1/20,Other Raw Mat.,76.8
1/1/21,Other Raw Mat.,77.62
2/1/21,Other Raw Mat.,79.75
3/1/21,Other Raw Mat.,79.84
4/1/21,Other Raw Mat.,77.02
5/1/21,Other Raw Mat.,78.47
6/1/21,Other Raw Mat.,76.99
7/1/21,Other Raw Mat.,74.09
8/1/21,Other Raw Mat.,74.69
9/1/21,Other Raw Mat.,74.58
10/1/21,Other Raw Mat.,79.9
11/1/21,Other Raw Mat.,82.71
12/1/21,Other Raw Mat.,80.8
1/1/22,Other Raw Mat.,84.35
2/1/22,Other Raw Mat.,87.86
3/1/22,Other Raw Mat.,88.36
4/1/22,Other Raw Mat.,91.31
1/1/79,Fertilizers,35.82
2/1/79,Fertilizers,36.19
3/1/79,Fertilizers,35.53
4/1/79,Fertilizers,36.38
5/1/79,Fertilizers,37.14
6/1/79,Fertilizers,38.23
7/1/79,Fertilizers,40.66
8/1/79,Fertilizers,42.52
9/1/79,Fertilizers,43.21
10/1/79,Fertilizers,45.35
11/1/79,Fertilizers,46.24
12/1/79,Fertilizers,48.81
1/1/80,Fertilizers,50.74
2/1/80,Fertilizers,50.59
3/1/80,Fertilizers,51.36
4/1/80,Fertilizers,53.54
5/1/80,Fertilizers,54.14
6/1/80,Fertilizers,52.48
7/1/80,Fertilizers,52.65
8/1/80,Fertilizers,52.34
9/1/80,Fertilizers,52.48
10/1/80,Fertilizers,52.46
11/1/80,Fertilizers,53.08
12/1/80,Fertilizers,54.55
1/1/81,Fertilizers,55.13
2/1/81,Fertilizers,60.32
3/1/81,Fertilizers,59.36
4/1/81,Fertilizers,41.24
5/1/81,Fertilizers,55.04
6/1/81,Fertilizers,54.84
7/1/81,Fertilizers,49.3
8/1/81,Fertilizers,45.92
9/1/81,Fertilizers,46.01
10/1/81,Fertilizers,45.7
11/1/81,Fertilizers,43.07
12/1/81,Fertilizers,41.51
1/1/82,Fertilizers,38.79
2/1/82,Fertilizers,41.43
3/1/82,Fertilizers,40.44
4/1/82,Fertilizers,39.11
5/1/82,Fertilizers,38.59
6/1/82,Fertilizers,36.75
7/1/82,Fertilizers,35.79
8/1/82,Fertilizers,35.88
9/1/82,Fertilizers,35.82
10/1/82,Fertilizers,36.24
11/1/82,Fertilizers,35.7
12/1/82,Fertilizers,35.66
1/1/83,Fertilizers,37.77
2/1/83,Fertilizers,37.63
3/1/83,Fertilizers,37.58
4/1/83,Fertilizers,35.49
5/1/83,Fertilizers,33.5
6/1/83,Fertilizers,35.41
7/1/83,Fertilizers,33.25
8/1/83,Fertilizers,32.63
9/1/83,Fertilizers,32.74
10/1/83,Fertilizers,34.41
11/1/83,Fertilizers,34.32
12/1/83,Fertilizers,34.23
1/1/84,Fertilizers,34.8
2/1/84,Fertilizers,35.01
3/1/84,Fertilizers,37.74
4/1/84,Fertilizers,35.29
5/1/84,Fertilizers,37.64
6/1/84,Fertilizers,38.94
7/1/84,Fertilizers,41.43
8/1/84,Fertilizers,42.02
9/1/84,Fertilizers,42.02
10/1/84,Fertilizers,43.26
11/1/84,Fertilizers,42
12/1/84,Fertilizers,41.8
1/1/85,Fertilizers,41.79
2/1/85,Fertilizers,41.59
3/1/85,Fertilizers,31.83
4/1/85,Fertilizers,32.3
5/1/85,Fertilizers,35.86
6/1/85,Fertilizers,33.49
7/1/85,Fertilizers,33.2
8/1/85,Fertilizers,31.94
9/1/85,Fertilizers,30.37
10/1/85,Fertilizers,29.74
11/1/85,Fertilizers,30.88
12/1/85,Fertilizers,31
1/1/86,Fertilizers,30.05
2/1/86,Fertilizers,29.26
3/1/86,Fertilizers,29.52
4/1/86,Fertilizers,28.63
5/1/86,Fertilizers,27.89
6/1/86,Fertilizers,27.41
7/1/86,Fertilizers,26.09
8/1/86,Fertilizers,26.45
9/1/86,Fertilizers,25.39
10/1/86,Fertilizers,25.32
11/1/86,Fertilizers,25.09
12/1/86,Fertilizers,25.12
1/1/87,Fertilizers,25.18
2/1/87,Fertilizers,26.4
3/1/87,Fertilizers,27.01
4/1/87,Fertilizers,27.86
5/1/87,Fertilizers,29.29
6/1/87,Fertilizers,29.69
7/1/87,Fertilizers,30.6
8/1/87,Fertilizers,30.58
9/1/87,Fertilizers,30.21
10/1/87,Fertilizers,31.04
11/1/87,Fertilizers,30.95
12/1/87,Fertilizers,31.35
1/1/88,Fertilizers,32.1
2/1/88,Fertilizers,32.82
3/1/88,Fertilizers,33.92
4/1/88,Fertilizers,32.84
5/1/88,Fertilizers,34.72
6/1/88,Fertilizers,34.92
7/1/88,Fertilizers,34.92
8/1/88,Fertilizers,38.4
9/1/88,Fertilizers,38.21
10/1/88,Fertilizers,38.42
11/1/88,Fertilizers,38.42
12/1/88,Fertilizers,36.99
1/1/89,Fertilizers,36.99
2/1/89,Fertilizers,37.59
3/1/89,Fertilizers,37.19
4/1/89,Fertilizers,36.05
5/1/89,Fertilizers,35.63
6/1/89,Fertilizers,35.15
7/1/89,Fertilizers,35.15
8/1/89,Fertilizers,30.48
9/1/89,Fertilizers,30.48
10/1/89,Fertilizers,28.71
11/1/89,Fertilizers,30.39
12/1/89,Fertilizers,32.11
1/1/90,Fertilizers,32.1
2/1/90,Fertilizers,32.49
3/1/90,Fertilizers,33.1
4/1/90,Fertilizers,33.73
5/1/90,Fertilizers,33.18
6/1/90,Fertilizers,33.4
7/1/90,Fertilizers,33.45
8/1/90,Fertilizers,34.84
9/1/90,Fertilizers,31.86
10/1/90,Fertilizers,38.73
11/1/90,Fertilizers,40.04
12/1/90,Fertilizers,40.36
1/1/91,Fertilizers,40.97
2/1/91,Fertilizers,41.1
3/1/91,Fertilizers,39.96
4/1/91,Fertilizers,40.25
5/1/91,Fertilizers,39.06
6/1/91,Fertilizers,38.57
7/1/91,Fertilizers,38.13
8/1/91,Fertilizers,37.88
9/1/91,Fertilizers,37.62
10/1/91,Fertilizers,37.54
11/1/91,Fertilizers,37.75
12/1/91,Fertilizers,37.39
1/1/92,Fertilizers,36.05
2/1/92,Fertilizers,35.78
3/1/92,Fertilizers,35.69
4/1/92,Fertilizers,35.7
5/1/92,Fertilizers,35.72
6/1/92,Fertilizers,35.72
7/1/92,Fertilizers,35.72
8/1/92,Fertilizers,35.95
9/1/92,Fertilizers,36.05
10/1/92,Fertilizers,35.6
11/1/92,Fertilizers,34.26
12/1/92,Fertilizers,33.71
1/1/93,Fertilizers,33.47
2/1/93,Fertilizers,33.42
3/1/93,Fertilizers,30.49
4/1/93,Fertilizers,29.67
5/1/93,Fertilizers,29.55
6/1/93,Fertilizers,29.44
7/1/93,Fertilizers,29.42
8/1/93,Fertilizers,29.55
9/1/93,Fertilizers,29.55
10/1/93,Fertilizers,29.76
11/1/93,Fertilizers,30.09
12/1/93,Fertilizers,31.05
1/1/94,Fertilizers,31.19
2/1/94,Fertilizers,31.22
3/1/94,Fertilizers,33.21
4/1/94,Fertilizers,34.05
5/1/94,Fertilizers,34.19
6/1/94,Fertilizers,34.19
7/1/94,Fertilizers,34.62
8/1/94,Fertilizers,31.97
9/1/94,Fertilizers,31.97
10/1/94,Fertilizers,32.21
11/1/94,Fertilizers,32.66
12/1/94,Fertilizers,32.66
1/1/95,Fertilizers,43.1
2/1/95,Fertilizers,45.63
3/1/95,Fertilizers,47.6
4/1/95,Fertilizers,49.57
5/1/95,Fertilizers,42.98
6/1/95,Fertilizers,33.11
7/1/95,Fertilizers,33.43
8/1/95,Fertilizers,33.43
9/1/95,Fertilizers,33.43
10/1/95,Fertilizers,33.57
11/1/95,Fertilizers,34.18
12/1/95,Fertilizers,34.28
1/1/96,Fertilizers,34.28
2/1/96,Fertilizers,34.66
3/1/96,Fertilizers,34.9
4/1/96,Fertilizers,44.98
5/1/96,Fertilizers,46.28
6/1/96,Fertilizers,46.72
7/1/96,Fertilizers,48.45
8/1/96,Fertilizers,48.92
9/1/96,Fertilizers,48.28
10/1/96,Fertilizers,47.03
11/1/96,Fertilizers,47.08
12/1/96,Fertilizers,47.35
1/1/97,Fertilizers,47.17
2/1/97,Fertilizers,45.24
3/1/97,Fertilizers,43.47
4/1/97,Fertilizers,41.42
5/1/97,Fertilizers,37.86
6/1/97,Fertilizers,37.19
7/1/97,Fertilizers,37.66
8/1/97,Fertilizers,35.97
9/1/97,Fertilizers,33.93
10/1/97,Fertilizers,33.86
11/1/97,Fertilizers,34.6
12/1/97,Fertilizers,34.69
1/1/98,Fertilizers,34.15
2/1/98,Fertilizers,32.9
3/1/98,Fertilizers,33.9
4/1/98,Fertilizers,36.19
5/1/98,Fertilizers,35.62
6/1/98,Fertilizers,34.74
7/1/98,Fertilizers,34.4
8/1/98,Fertilizers,34.19
9/1/98,Fertilizers,33.78
10/1/98,Fertilizers,32.58
11/1/98,Fertilizers,31.64
12/1/98,Fertilizers,30.9
1/1/99,Fertilizers,30.69
2/1/99,Fertilizers,31.81
3/1/99,Fertilizers,33.91
4/1/99,Fertilizers,32.34
5/1/99,Fertilizers,32.4
6/1/99,Fertilizers,32.16
7/1/99,Fertilizers,31.57
8/1/99,Fertilizers,31.85
9/1/99,Fertilizers,31.89
10/1/99,Fertilizers,31.45
11/1/99,Fertilizers,31.14
12/1/99,Fertilizers,31.26
1/1/00,Fertilizers,32.77
2/1/00,Fertilizers,34.59
3/1/00,Fertilizers,34.39
4/1/00,Fertilizers,33.6
5/1/00,Fertilizers,34.71
6/1/00,Fertilizers,36.74
7/1/00,Fertilizers,39.24
8/1/00,Fertilizers,41.03
9/1/00,Fertilizers,38.24
10/1/00,Fertilizers,37.78
11/1/00,Fertilizers,35.4
12/1/00,Fertilizers,34.92
1/1/01,Fertilizers,38.5
2/1/01,Fertilizers,36.24
3/1/01,Fertilizers,35.33
4/1/01,Fertilizers,34.82
5/1/01,Fertilizers,33.15
6/1/01,Fertilizers,33.33
7/1/01,Fertilizers,33.4
8/1/01,Fertilizers,33.65
9/1/01,Fertilizers,34.44
10/1/01,Fertilizers,34.67
11/1/01,Fertilizers,35.05
12/1/01,Fertilizers,35.77
1/1/02,Fertilizers,36.2
2/1/02,Fertilizers,35.95
3/1/02,Fertilizers,34.61
4/1/02,Fertilizers,33.47
5/1/02,Fertilizers,33.82
6/1/02,Fertilizers,34.45
7/1/02,Fertilizers,34.57
8/1/02,Fertilizers,36.45
9/1/02,Fertilizers,34.86
10/1/02,Fertilizers,34.61
11/1/02,Fertilizers,34.55
12/1/02,Fertilizers,35.54
1/1/03,Fertilizers,37.19
2/1/03,Fertilizers,40.49
3/1/03,Fertilizers,41.9
4/1/03,Fertilizers,39.06
5/1/03,Fertilizers,40.48
6/1/03,Fertilizers,41.44
7/1/03,Fertilizers,42.85
8/1/03,Fertilizers,42.62
9/1/03,Fertilizers,43.59
10/1/03,Fertilizers,44.72
11/1/03,Fertilizers,45.08
12/1/03,Fertilizers,45.91
1/1/04,Fertilizers,46.53
2/1/04,Fertilizers,43.16
3/1/04,Fertilizers,42.61
4/1/04,Fertilizers,42.3
5/1/04,Fertilizers,43.38
6/1/04,Fertilizers,46.58
7/1/04,Fertilizers,51.2
8/1/04,Fertilizers,53.82
9/1/04,Fertilizers,58.02
10/1/04,Fertilizers,61.61
11/1/04,Fertilizers,59.6
12/1/04,Fertilizers,54.26
1/1/05,Fertilizers,54.16
2/1/05,Fertilizers,54.33
3/1/05,Fertilizers,58.82
4/1/05,Fertilizers,62.4
5/1/05,Fertilizers,64.36
6/1/05,Fertilizers,58.84
7/1/05,Fertilizers,59.46
8/1/05,Fertilizers,57.55
9/1/05,Fertilizers,57.8
10/1/05,Fertilizers,58.53
11/1/05,Fertilizers,62.23
12/1/05,Fertilizers,59.21
1/1/06,Fertilizers,57.55
2/1/06,Fertilizers,59.21
3/1/06,Fertilizers,63.37
4/1/06,Fertilizers,63.99
5/1/06,Fertilizers,61.41
6/1/06,Fertilizers,58.62
7/1/06,Fertilizers,58.37
8/1/06,Fertilizers,60.3
9/1/06,Fertilizers,60.96
10/1/06,Fertilizers,60.11
11/1/06,Fertilizers,62.71
12/1/06,Fertilizers,66.39
1/1/07,Fertilizers,68.41
2/1/07,Fertilizers,73.75
3/1/07,Fertilizers,78.68
4/1/07,Fertilizers,77.38
5/1/07,Fertilizers,79.84
6/1/07,Fertilizers,80.62
7/1/07,Fertilizers,77.42
8/1/07,Fertilizers,77.43
9/1/07,Fertilizers,87.13
10/1/07,Fertilizers,92.91
11/1/07,Fertilizers,100.18
12/1/07,Fertilizers,106.56
1/1/08,Fertilizers,109.92
2/1/08,Fertilizers,114.34
3/1/08,Fertilizers,128.77
4/1/08,Fertilizers,174.07
5/1/08,Fertilizers,213.04
6/1/08,Fertilizers,214.57
7/1/08,Fertilizers,239.64
8/1/08,Fertilizers,256.06
9/1/08,Fertilizers,245.37
10/1/08,Fertilizers,242.16
11/1/08,Fertilizers,180.65
12/1/08,Fertilizers,162.44
1/1/09,Fertilizers,164.15
2/1/09,Fertilizers,165.59
3/1/09,Fertilizers,168.55
4/1/09,Fertilizers,142.71
5/1/09,Fertilizers,132.29
6/1/09,Fertilizers,119.84
7/1/09,Fertilizers,99.31
8/1/09,Fertilizers,95.28
9/1/09,Fertilizers,86.17
10/1/09,Fertilizers,87.76
11/1/09,Fertilizers,87.97
12/1/09,Fertilizers,90.82
1/1/10,Fertilizers,92.95
2/1/10,Fertilizers,96.69
3/1/10,Fertilizers,95
4/1/10,Fertilizers,92.46
5/1/10,Fertilizers,88.18
6/1/10,Fertilizers,85.4
7/1/10,Fertilizers,92.29
8/1/10,Fertilizers,98.26
9/1/10,Fertilizers,107.42
10/1/10,Fertilizers,112.35
11/1/10,Fertilizers,118.16
12/1/10,Fertilizers,120.83
1/1/11,Fertilizers,120.67
2/1/11,Fertilizers,115.48
3/1/11,Fertilizers,111.73
4/1/11,Fertilizers,110.52
5/1/11,Fertilizers,108.36
6/1/11,Fertilizers,146.02
7/1/11,Fertilizers,153.45
8/1/11,Fertilizers,155.85
9/1/11,Fertilizers,160.61
10/1/11,Fertilizers,160.82
11/1/11,Fertilizers,158.79
12/1/11,Fertilizers,149.11
1/1/12,Fertilizers,138.56
2/1/12,Fertilizers,139.33
3/1/12,Fertilizers,136.91
4/1/12,Fertilizers,154.34
5/1/12,Fertilizers,161.1
6/1/12,Fertilizers,152.75
7/1/12,Fertilizers,118.64
8/1/12,Fertilizers,140.41
9/1/12,Fertilizers,140.68
10/1/12,Fertilizers,134.99
11/1/12,Fertilizers,138.42
12/1/12,Fertilizers,136.62
1/1/13,Fertilizers,131.82
2/1/13,Fertilizers,136.41
3/1/13,Fertilizers,129.71
4/1/13,Fertilizers,117.32
5/1/13,Fertilizers,123.66
6/1/13,Fertilizers,114.45
7/1/13,Fertilizers,110.33
8/1/13,Fertilizers,107.23
9/1/13,Fertilizers,102.14
10/1/13,Fertilizers,98.31
11/1/13,Fertilizers,99.75
12/1/13,Fertilizers,101.25
1/1/14,Fertilizers,105.67
2/1/14,Fertilizers,105.61
3/1/14,Fertilizers,102.6
4/1/14,Fertilizers,94.91
5/1/14,Fertilizers,96.03
6/1/14,Fertilizers,99.5
7/1/14,Fertilizers,100.48
8/1/14,Fertilizers,101.44
9/1/14,Fertilizers,102.79
10/1/14,Fertilizers,103.53
11/1/14,Fertilizers,103.35
12/1/14,Fertilizers,101.78
1/1/15,Fertilizers,101.36
2/1/15,Fertilizers,101.7
3/1/15,Fertilizers,100.88
4/1/15,Fertilizers,95.16
5/1/15,Fertilizers,95.41
6/1/15,Fertilizers,100.19
7/1/15,Fertilizers,99.81
8/1/15,Fertilizers,98.44
9/1/15,Fertilizers,99.61
10/1/15,Fertilizers,95.47
11/1/15,Fertilizers,96.56
12/1/15,Fertilizers,96.25
1/1/16,Fertilizers,90.32
2/1/16,Fertilizers,80.3
3/1/16,Fertilizers,82
4/1/16,Fertilizers,81.36
5/1/16,Fertilizers,81.09
6/1/16,Fertilizers,72.54
7/1/16,Fertilizers,76.65
8/1/16,Fertilizers,72.69
9/1/16,Fertilizers,73.05
10/1/16,Fertilizers,72.97
11/1/16,Fertilizers,74.51
12/1/16,Fertilizers,75.03
1/1/17,Fertilizers,76.79
2/1/17,Fertilizers,76.75
3/1/17,Fertilizers,76.45
4/1/17,Fertilizers,73.74
5/1/17,Fertilizers,68.51
6/1/17,Fertilizers,70.26
7/1/17,Fertilizers,68.92
8/1/17,Fertilizers,70.75
9/1/17,Fertilizers,74.08
10/1/17,Fertilizers,78.09
11/1/17,Fertilizers,82.68
12/1/17,Fertilizers,74.1
1/1/18,Fertilizers,75.45
2/1/18,Fertilizers,77.7
3/1/18,Fertilizers,78.28
4/1/18,Fertilizers,78.59
5/1/18,Fertilizers,77.4
6/1/18,Fertilizers,78.03
7/1/18,Fertilizers,82.64
8/1/18,Fertilizers,84.57
9/1/18,Fertilizers,86.7
10/1/18,Fertilizers,88.15
11/1/18,Fertilizers,93.12
12/1/18,Fertilizers,89.43
1/1/19,Fertilizers,86.82
2/1/19,Fertilizers,84.84
3/1/19,Fertilizers,84.28
4/1/19,Fertilizers,84.71
5/1/19,Fertilizers,84.42
6/1/19,Fertilizers,83.78
7/1/19,Fertilizers,82.71
8/1/19,Fertilizers,81.75
9/1/19,Fertilizers,77.84
10/1/19,Fertilizers,77.73
11/1/19,Fertilizers,75.04
12/1/19,Fertilizers,72.63
1/1/20,Fertilizers,70.84
2/1/20,Fertilizers,71.03
3/1/20,Fertilizers,73.33
4/1/20,Fertilizers,73.7
5/1/20,Fertilizers,67.44
6/1/20,Fertilizers,66.8
7/1/20,Fertilizers,69.84
8/1/20,Fertilizers,75.96
9/1/20,Fertilizers,76.86
